CT_ID_1,GEOID10,ALAND10,AWATER1,POP100,HU100,Type,Res,BRA_PD_,BRA_PD,Cty_Cnc,WARD,ISD_Nbh,Polc_Ds,Fr_Dstr,PWD,Gn_2010,Gn_2011,Gn_2012,Gn_2013,Gn_2014,Gn_2015,Gn_2016,Gn_2017,Gn_2018,PC_2010,PC_2011,PC_2012,PC_2013,PC_2014,PC_2015,PC_2016,PC_2017,PC_2018,SD_2010,SD_2011,SD_2012,SD_2013,SD_2014,SD_2015,SD_2016,SD_2017,SD_2018,Vl_2010,Vl_2011,Vl_2012,Vl_2013,Vl_2014,Vl_2015,Vl_2016,Vl_2017,Vl_2018,MM_2010,MM_2011,MM_2012,MM_2013,MM_2014,YH_2010,YH_2011,YH_2012,YH_2013,YH_2014
"25025010405","25025010405","363702","0",5522.000000000000000,994.000000000000000,I,0.000000000000000,"7",Fenway/Kenmore,"7","4",Fenway/Kenmore,"4","4",1-10A: Kenmore/Fenway/Mission Hill,0.351802990325418,0.889363215937389,1.203990368077060,0.840760047082563,1.496259351620950,1.151126459463900,1.480019733596450,1.644466370662720,0.493339911198816,0.175901495162709,2.490217004624690,1.547987616099070,2.354128131831180,2.826267664172900,1.808913007728990,4.604505837855620,2.466699555994080,0.822233185331360,0.351802990325418,3.913198150124510,2.407980736154110,2.858584160080710,2.826267664172900,1.315573096530180,1.973359644795260,1.644466370662720,0.986679822397632,1.583113456464380,17.075773745997900,18.059855521155800,16.142592903985200,15.793848711554400,16.115770432494699,10.195691498108900,13.320177602368000,10.689031409307701,13.720316622691300,74.172892209178201,78.603371173030595,84.916764755338804,49.376558603491297,7.211961301671060,41.800071149057302,40.075679394564801,44.392130485959299,26.267664172901100
"25025010404","25025010404","136829","0",5817.000000000000000,1862.000000000000000,I,0.000000000000000,"7",Fenway/Kenmore,"7","4",Fenway/Kenmore,"4","4",1-10A: Kenmore/Fenway/Mission Hill,0.000000000000000,0.855139387720198,0.174064403829417,1.354751306367330,1.576044129235620,1.168679392286720,0.779119594857811,0.389559797428905,1.168679392286720,2.101519560297450,4.446724816145030,2.785030461270670,2.709502612734660,4.531126871552400,4.285157771717960,3.895597974289050,3.506038176860150,4.285157771717960,0.323310701584222,3.933641183512910,2.959094865100090,3.870718018192370,3.546099290780140,2.726918582002340,2.726918582002340,4.285157771717960,2.726918582002340,2.586485612673780,8.380365999657940,8.529155787641431,9.096187342752080,13.199369582348300,7.791195948578110,10.712894429294900,7.596416049863650,6.038176860148030,5.819592628516000,43.954164528818197,51.871192341166200,64.640990903812707,29.944838455476798,3.071451665050110,24.970070121429799,26.631853785900802,36.771821172827600,16.942474389282900
"25025010801","25025010801","127905","0",2783.000000000000000,1899.000000000000000,R,1.000000000000000,"5",Back Bay/Beacon Hill,"8","5",Back Bay,"4","4",1-1C: Back Bay/South End/Downtown,0.000000000000000,0.000000000000000,0.000000000000000,0.323519896473633,0.614817091915155,0.312109862671660,0.624219725343321,0.312109862671660,0.624219725343321,0.969932104752667,3.439649781113200,3.988953666768950,4.852798447104500,5.533353827236400,4.681647940074910,6.242197253433210,4.057428214731590,4.057428214731590,0.000000000000000,1.563477173233270,2.147898128260200,0.647039792947266,2.151859821703040,2.496878901373280,1.248439450686640,2.808988764044940,1.560549313358300,0.323310701584222,5.003126954346470,3.375268487266030,4.205758654157230,4.611128189363660,5.930087390761550,5.617977528089890,3.745318352059920,4.681647940074910,3.233107015842220,24.077548467792401,25.467934949370999,28.793270786153400,12.296341838303100,1.293242806336890,9.068167604752970,11.966861000306800,16.499514720155300,6.455579465109130
"25025010702","25025010702","299981","0",2400.000000000000000,1643.000000000000000,R,1.000000000000000,"5",Back Bay/Beacon Hill,"8","5",Back Bay,"4","4",1-1C: Back Bay/South End/Downtown,0.459770114942529,2.121340687314380,2.877106452938760,3.679476696647590,3.218020917135960,2.705836876691150,5.798221878623890,5.411673753382300,5.411673753382300,2.758620689655170,12.728044123886299,10.686395396629701,8.994276369582989,14.078841512469801,11.982991882489401,13.529184383455700,11.209895632006200,11.209895632006200,6.896551724137930,64.488756894357195,45.622688039457501,52.739165985282099,45.454545454545503,47.931967529957497,37.495168148434502,53.343641283339799,41.747197526092002,13.793103448275900,88.247772592278295,69.461570078092905,104.660670482420002,103.781174577634999,71.511403169694603,87.746424429841497,98.569771936606102,81.561654425976002,29.425287356321800,198.133220195163005,189.889025893958006,247.342600163532012,97.345132743362797,15.172413793103400,77.641069155706404,74.393752568845002,96.484055600981193,40.225261464199498
"25025010204","25025010204","254706","0",3173.000000000000000,1283.000000000000000,I,0.000000000000000,"7",Fenway/Kenmore,"8","21",Fenway/Kenmore,"4","4",1-10A: Kenmore/Fenway/Mission Hill,0.000000000000000,0.298240381747689,0.306278713629403,0.595238095238095,0.915471467805920,0.000000000000000,0.894454382826476,0.000000000000000,1.490757304710790,0.924499229583975,5.368326871458400,3.675344563552830,3.571428571428570,4.272200183094290,4.770423375074540,3.577817531305900,2.087060226595110,3.577817531305900,0.308166409861325,2.385923053981510,2.450229709035220,2.976190476190480,6.408300274641440,2.981514609421590,2.981514609421590,2.087060226595110,2.683363148479430,5.546995377503850,21.771547867581301,12.863705972434900,18.452380952380999,19.835215135794900,7.751937984496120,12.820512820512800,16.100178890876599,16.398330351818700,5.855161787365180,36.087086191470299,30.015313935681501,53.869047619047599,19.835215135794900,3.389830508474580,16.104980614375201,15.007656967840701,25.892857142857100,13.732072017088800
"25025010802","25025010802","155467","0",3059.000000000000000,2106.000000000000000,R,1.000000000000000,"5",Back Bay/Beacon Hill,"8","5",Back Bay,"4","4",1-1C: Back Bay/South End/Downtown,0.000000000000000,0.328191663931736,0.000000000000000,0.702000702000702,0.000000000000000,0.632711167352104,0.000000000000000,0.632711167352104,0.316355583676052,0.673400673400673,4.594683295044310,6.044325050369380,8.424008424008420,5.692599620493360,5.378044922492880,6.959822840873140,5.378044922492880,6.010756089844990,0.000000000000000,4.266491631112570,2.350570852921420,6.318006318006320,2.530044275774830,2.214489085732360,2.847200253084470,1.898133502056310,2.214489085732360,0.000000000000000,8.861174926156879,8.730691739422429,3.510003510003510,4.111321948134090,4.745333755140780,5.061689338816830,3.163555836760520,4.112622587788670,3.030303030303030,18.706924844109000,19.140362659503001,21.762021762021799,10.120177103099300,1.010101010101010,4.922874958976040,10.409670920080600,12.285012285012300,5.692599620493360
"25025010104","25025010104","279354","7377",4804.000000000000000,2136.000000000000000,I,0.000000000000000,"7",Fenway/Kenmore,"8","5",Fenway/Kenmore,"4","4",1-10A: Kenmore/Fenway/Mission Hill,0.000000000000000,0.424718623911659,0.640204865556978,0.836120401337793,0.206739714699194,0.817828664894705,0.000000000000000,0.613371498671028,1.022285831118380,0.649772579597141,5.733701422807390,5.121638924455830,7.525083612040130,4.961753152780650,6.747086485381310,5.111429155591900,3.680228992026170,2.862400327131470,2.165908598657140,14.440433212996400,11.310285958173299,9.824414715719060,11.370684308455701,17.583316295236099,9.200572480065420,5.929257820486610,5.724800654262930,1.516136019060000,14.652792524952201,14.724711907810500,13.377926421404700,15.505478602439499,13.085258638315301,13.698630136986299,11.245144142302200,13.494172970762600,10.612952133420000,56.062858356338900,54.417413572343200,64.799331103678895,19.640272896423401,5.631362356508560,26.544913994478701,27.528809218950101,33.444816053511701,10.336985734959701
"25025000703","25025000703","178020","0",2791.000000000000000,1418.000000000000000,R,1.000000000000000,"8",Allston/Brighton,"9","21",Allston/Brighton,"14","11",2-04:  Allston/Brighton,0.000000000000000,3.341997772001490,1.335113484646190,2.795899347623490,3.064351378958120,4.672897196261680,3.634475597092420,3.634475597092420,5.711318795430950,2.074688796680500,14.853323431117699,13.351134846461900,17.241379310344801,18.386108273748700,12.980269989615801,21.287642782969900,11.941848390446500,9.865005192108001,2.074688796680500,15.595989602673599,27.592345349354702,19.571295433364401,18.896833503575099,16.095534787123601,19.210799584631399,12.980269989615801,6.749740394600210,4.840940525587830,38.247307835128098,47.619047619047599,68.033550792171496,68.437180796731397,64.382139148494304,78.920041536864005,50.882658359293899,42.056074766355103,12.793914246196399,43.074637950241403,91.232754784156697,122.087604846226000,66.394279877425902,5.878284923928080,20.051986632008902,61.860258121940397,69.431500465983206,40.858018386108299
"25025000504","25025000504","333187","0",4985.000000000000000,2726.000000000000000,R,1.000000000000000,"8",Allston/Brighton,"9","21",Allston/Brighton,"14","11",2-04:  Allston/Brighton,0.215749730312837,1.352569882777280,1.657589391427890,2.892263195950830,0.664304694419841,1.348617666891440,0.899078444594291,1.123848055742860,1.573387278040010,0.862998921251348,6.537421100090170,8.761543926118870,11.328030850807400,6.864481842338350,4.270622611822880,7.642166779051470,6.967857945605750,6.967857945605750,0.215749730312837,2.028854824165920,2.604783329386690,9.640877319836100,2.878653675819310,2.922004944931450,4.045853000674310,3.146774556080020,1.573387278040010,2.373247033441210,11.722272317403100,12.076722708974700,16.630513376717300,12.178919397697101,8.316475612497189,12.811867835468600,7.642166779051470,9.889862890537200,17.907227615965500,50.946798917944101,81.932275633435907,106.290672451193004,30.115146147032799,10.140237324703300,24.797114517583399,43.807719630594399,62.665702578934699,15.279007971656300
"25025000704","25025000704","239781","0",4801.000000000000000,2405.000000000000000,R,1.000000000000000,"8",Allston/Brighton,"9","21",Allston/Brighton,"14","11",2-04:  Allston/Brighton,0.000000000000000,2.660281989890930,1.626016260162600,3.050927012438390,2.212389380530970,1.964207769532960,2.618943692710610,0.654735923177652,1.091226538629420,5.580097651708900,13.833466347432800,12.311265969802600,13.846514902605000,9.513274336283191,5.456132693147100,5.237887385421210,9.602793539938890,6.547359231776520,3.022552894675660,14.099494546421900,8.594657375145180,9.856841117108660,8.628318584070801,9.821038847664781,7.638585770405940,7.638585770405940,6.547359231776520,4.185073238781680,27.134876296887501,20.209059233449501,32.621450363764403,17.920353982300899,12.876473155827100,17.459624618070698,16.368398079441299,14.185945002182500,6.045105789351310,42.032455440276699,43.437862950058097,44.825158413517997,25.663716814159301,3.720065101139270,17.557861133280099,19.744483159117301,25.346162872565099,9.734513274336280
